,st_cty_code,county,state,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1130,22001,Acadia Parish,LA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,22003,Allen Parish,LA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1132,22005,Ascension Parish,LA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1133,22007,Assumption Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1134,22009,Avoyelles Parish,LA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,220011,Beauregard Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1136,220013,Bienville Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,220015,Bossier Parish,LA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,220017,Caddo Parish,LA,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1139,220019,Calcasieu Parish,LA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1140,220021,Caldwell Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,220023,Cameron Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,220025,Catahoula Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,220027,Claiborne Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,220029,Concordia Parish,LA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,220031,De Soto Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,220033,East Baton Rouge Parish,LA,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,2,1
1147,220035,East Carroll Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,220037,East Feliciana Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,220039,Evangeline Parish,LA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1150,220041,Franklin Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,220043,Grant Parish,LA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,220045,Iberia Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,220047,Iberville Parish,LA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1154,220049,Jackson Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,220051,Jefferson Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,220053,Jefferson Davis Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1157,220055,Lafayette Parish,LA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,220057,Lafourche Parish,LA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1159,220059,LaSalle Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,220061,Lincoln Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,220063,Livingston Parish,LA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1162,220065,Madison Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1163,220067,Morehouse Parish,LA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,220069,Natchitoches Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,220071,Orleans Parish,LA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1166,220073,Ouachita Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
1167,220075,Plaquemines Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,220077,Pointe Coupee Parish,LA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,220079,Rapides Parish,LA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,220081,Red River Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1171,220083,Richland Parish,LA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,220085,Sabine Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,220087,St. Bernard Parish,LA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1174,220089,St. Charles Parish,LA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1175,220091,St. Helena Parish,LA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,220093,St. James Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,220095,St. John the Baptist Parish,LA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1178,220097,St. Landry Parish,LA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1179,220099,St. Martin Parish,LA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,2200101,St. Mary Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,2200103,St. Tammany Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1182,2200105,Tangipahoa Parish,LA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,2200107,Tensas Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,2200109,Terrebonne Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1185,2200111,Union Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,2200113,Vermilion Parish,LA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1187,2200115,Vernon Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,2200117,Washington Parish,LA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,2200119,Webster Parish,LA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1190,2200121,West Baton Rouge Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,2200123,West Carroll Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1192,2200125,West Feliciana Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1193,2200127,Winn Parish,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,2200999,Lousiana,LA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,23001,Androscoggin County,ME,0,1,2,1,6,5,10,21,36,56,38,58,80,69,94,49,92,96,68
1196,23003,Aroostook County,ME,0,1,1,4,2,2,0,2,4,7,4,3,1,3,5,2,1,8,4
1197,23005,Cumberland County,ME,13,14,46,30,58,70,95,165,228,276,180,275,266,351,338,257,310,319,284
1198,23007,Franklin County,ME,0,0,2,3,2,0,5,1,4,15,19,6,6,10,10,10,3,24,13
1199,23009,Hancock County,ME,0,6,5,7,5,6,6,14,13,34,28,43,59,99,120,120,150,204,174
1200,230011,Kennebec County,ME,2,0,7,1,10,11,22,46,114,99,89,129,128,185,138,154,204,266,181
1201,230013,Knox County,ME,4,1,7,11,12,16,17,21,72,69,65,103,109,95,106,118,102,145,104
1202,230015,Lincoln County,ME,3,2,14,7,6,19,17,26,39,45,38,53,65,69,82,73,98,74,62
1203,230017,Oxford County,ME,5,2,1,4,3,2,1,6,21,15,15,28,25,50,43,26,43,58,47
1204,230019,Penobscot County,ME,2,6,10,3,3,6,5,7,13,8,11,11,21,39,50,51,90,128,77
1205,230021,Piscataquis County,ME,0,1,1,0,1,0,0,0,1,2,1,6,2,0,2,1,3,8,2
1206,230023,Sagadahoc County,ME,0,2,3,3,9,8,13,33,40,51,45,47,59,53,64,48,91,61,47
1207,230025,Somerset County,ME,0,1,2,1,6,1,3,3,9,6,7,9,11,32,17,28,21,90,45
1208,230027,Waldo County,ME,0,2,1,2,2,1,8,12,19,19,26,25,55,86,49,63,71,142,78
1209,230029,Washington County,ME,1,1,2,3,0,0,0,0,3,4,8,12,7,13,14,19,20,32,15
1210,230031,York County,ME,40,68,112,93,100,100,134,172,288,264,177,198,217,219,269,182,188,195,201
1211,2300999,Maine,ME,1,0,3,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,3
1212,24001,Allegany County,MD,1,1,2,2,1,3,3,7,11,9,11,8,14,33,51,80,86,86,85
1213,24003,Anne Arundel County,MD,84,69,66,77,74,117,164,196,185,193,114,89,112,97,116,107,176,126,90
1214,24005,Baltimore County,MD,28,22,20,13,23,0,0,267,238,410,195,187,171,144,199,221,190,212,176
1215,24009,Calvert County,MD,27,38,40,30,37,54,68,83,34,40,24,24,45,63,48,90,70,76,103
1216,240011,Caroline County,MD,21,20,7,6,20,20,22,24,30,33,17,10,38,20,20,14,13,21,4
1217,240013,Carroll County,MD,30,27,73,86,75,140,195,245,134,101,26,44,105,47,66,72,179,173,147
1218,240015,Cecil County,MD,42,31,35,51,60,69,63,93,103,140,113,92,86,59,67,62,68,63,65
1219,240017,Charles County,MD,27,23,25,17,31,20,19,44,67,83,33,36,65,51,42,21,19,23,8
1220,240019,Dorchester County,MD,4,1,5,3,8,5,1,3,20,6,14,14,30,12,11,7,0,13,0
1221,240021,Frederick County,MD,26,10,63,58,117,111,118,220,74,105,111,64,117,82,111,138,134,145,110
1222,240023,Garrett County,MD,0,2,0,0,0,2,0,2,1,1,0,0,0,3,1,3,10,11,14
1223,240025,Harford County,MD,42,59,81,86,98,89,102,160,126,105,83,94,71,103,113,177,165,160,156
1224,240027,Howard County,MD,64,68,39,42,94,150,113,352,356,268,237,195,139,91,157,193,133,150,107
1225,240029,Kent County,MD,34,7,15,15,15,6,21,41,55,34,22,20,48,34,15,19,15,12,9
1226,240031,Montgomery County,MD,80,69,68,49,38,216,82,476,334,81,286,243,338,87,135,279,308,210,135
1227,240033,Prince George's County,MD,50,39,40,37,63,66,91,102,127,33,69,3,22,7,2,47,58,130,16
1228,240035,Queen Anne's County,MD,35,28,43,36,34,54,53,47,96,78,49,29,57,48,33,33,46,47,30
1229,240037,St. Mary's County,MD,9,8,10,8,19,10,19,4,21,69,30,13,13,47,44,53,54,65,30
1230,240039,Somerset County,MD,8,11,8,1,7,8,9,10,10,10,2,6,9,11,6,5,7,9,5
1231,240041,Talbot County,MD,37,18,19,18,13,15,35,30,42,50,20,32,39,45,30,20,16,28,12
1232,240043,Washington County,MD,10,14,23,21,33,53,50,82,54,87,99,72,65,71,54,34,70,65,36
1233,240045,Wicomico County,MD,5,9,21,19,20,18,14,18,42,30,7,15,23,19,20,14,10,29,11
1234,240047,Worcester County,MD,10,13,22,7,8,8,5,9,13,19,13,6,9,6,1,0,0,1,4
1235,2400510,Baltimore city,MD,14,21,13,9,3,1,0,46,45,36,42,54,32,17,30,39,39,33,29
1236,2400999,Maryland,MD,0,0,0,0,0,0,1,15,0,3,0,1,3,0,1,0,0,3,0
1237,25001,Barnstable County,MA,154,135,165,183,192,226,104,214,173,246,165,183,297,271,246,160,1,15,0
1238,25003,Berkshire County,MA,51,50,69,82,84,66,49,83,162,172,132,113,90,127,84,88,4,8,0
1239,25005,Bristol County,MA,74,121,139,99,114,147,117,208,300,314,194,151,523,555,628,577,11,38,1
1240,25007,Dukes County,MA,39,34,38,60,52,91,21,51,51,45,30,31,84,71,47,59,4,9,0
1241,25009,Essex County,MA,204,152,236,188,164,259,133,305,442,394,234,215,511,527,459,306,5,22,0
1242,250011,Franklin County,MA,9,9,9,13,15,23,6,24,56,69,54,46,67,67,74,65,3,4,0
1243,250013,Hampden County,MA,72,73,143,112,85,118,86,120,190,250,161,108,172,208,167,183,4,11,0
1244,250015,Hampshire County,MA,34,31,58,39,42,68,28,63,114,147,93,75,124,143,133,108,2,13,1
1245,250017,Middlesex County,MA,129,149,261,263,246,440,286,587,851,817,514,373,787,936,1023,704,29,59,0
1246,250019,Nantucket County,MA,39,43,54,37,50,29,11,61,44,46,32,46,67,59,57,34,6,4,0
1247,250021,Norfolk County,MA,80,90,173,151,139,251,176,333,494,549,301,194,554,573,648,534,12,61,0
1248,250023,Plymouth County,MA,152,163,214,152,181,323,133,324,452,461,275,269,691,825,789,618,27,47,2
1249,250025,Suffolk County,MA,25,16,28,13,24,44,18,35,81,88,45,79,121,126,137,106,80,101,11
1250,250027,Worcester County,MA,89,98,204,138,144,233,236,341,585,555,322,177,450,578,604,540,10,13,1
1251,2500999,Massachusetts,MA,7,0,16,2,0,18,28,239,587,1103,711,416,600,224,208,142,0,5,0
1252,26001,Alcona County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1253,26003,Alger County,MI,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1254,26005,Allegan County,MI,0,0,1,0,2,1,1,2,2,5,2,3,2,8,4,4,10,8,4
1255,26007,Alpena County,MI,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1256,26009,Antrim County,MI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1257,260011,Arenac County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,260013,Baraga County,MI,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
1259,260015,Barry County,MI,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,2,1,3,6
1260,260017,Bay County,MI,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4
1261,260019,Benzie County,MI,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,0,2
1262,260021,Berrien County,MI,0,1,0,0,2,3,2,5,4,9,8,8,6,11,20,29,23,28,25
1263,260023,Branch County,MI,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1264,260025,Calhoun County,MI,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,3,2,9
1265,260027,Cass County,MI,0,0,0,0,0,2,0,0,1,2,0,2,1,0,2,2,4,0,10
1266,260029,Charlevoix County,MI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1267,260031,Cheboygan County,MI,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1268,260033,Chippewa County,MI,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1
1269,260035,Clare County,MI,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
1270,260037,Clinton County,MI,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1
1271,260039,Crawford County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,260041,Delta County,MI,1,0,1,0,0,2,0,0,3,2,4,5,5,10,5,1,4,4,3
1273,260043,Dickinson County,MI,1,0,0,0,1,0,0,3,2,2,3,5,6,18,14,7,27,57,32
1274,260045,Eaton County,MI,0,0,0,0,0,1,2,0,1,0,1,0,1,0,0,0,0,2,1
1275,260047,Emmet County,MI,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0
1276,260049,Genesee County,MI,1,0,2,0,0,0,1,1,2,2,0,1,1,0,0,2,1,1,1
1277,260051,Gladwin County,MI,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1278,260053,Gogebic County,MI,0,0,0,0,0,0,1,6,1,2,3,2,3,5,1,6,6,2,2
1279,260055,Grand Traverse County,MI,0,0,0,0,0,0,0,0,2,2,0,2,3,0,0,1,2,2,3
1280,260057,Gratiot County,MI,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1281,260059,Hillsdale County,MI,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,1,0,1
1282,260061,Houghton County,MI,0,0,0,0,0,0,0,0,1,1,1,2,2,1,4,5,5,8,8
1283,260063,Huron County,MI,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1284,260065,Ingham County,MI,0,1,0,0,0,2,2,0,2,2,0,1,3,5,1,1,5,13,4
1285,260067,Ionia County,MI,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,5,0
1286,260069,Iosco County,MI,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
1287,260071,Iron County,MI,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,1,1
1288,260073,Isabella County,MI,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1
1289,260075,Jackson County,MI,0,0,0,0,0,2,2,0,0,1,1,0,0,0,2,0,2,2,0
1290,260077,Kalamazoo County,MI,2,0,0,0,1,2,2,1,1,1,4,0,2,4,2,7,15,21,38
1291,260079,Kalkaska County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,260081,Kent County,MI,1,2,1,0,4,6,3,3,4,4,4,6,3,4,9,14,8,21,10
1293,260083,Keweenaw County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0
1294,260085,Lake County,MI,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1295,260087,Lapeer County,MI,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1296,260089,Leelanau County,MI,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,2
1297,260091,Lenawee County,MI,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,2,0,0
1298,260093,Livingston County,MI,1,0,0,1,0,0,0,0,4,0,1,1,1,3,0,0,1,1,0
1299,260095,Luce County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1300,260097,Mackinac County,MI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1301,260099,Macomb County,MI,2,0,1,0,0,3,1,0,0,1,0,2,0,0,1,5,3,5,8
1302,2600101,Manistee County,MI,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,5,6,6
1303,2600103,Marquette County,MI,0,0,1,0,0,0,0,1,0,1,2,0,1,3,2,0,5,4,9
1304,2600105,Mason County,MI,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,2,4,5,1
1305,2600107,Mecosta County,MI,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,3,1,1
1306,2600109,Menominee County,MI,2,11,8,4,7,11,14,12,37,30,31,22,18,40,17,7,6,20,12
1307,2600111,Midland County,MI,0,0,0,0,0,1,1,0,0,0,0,1,0,3,1,0,2,0,0
1308,2600113,Missaukee County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1309,2600115,Monroe County,MI,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
1310,2600117,Montcalm County,MI,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1311,2600119,Montmorency County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,2600121,Muskegon County,MI,0,0,0,0,0,2,2,0,0,2,1,1,1,1,2,4,6,5,1
1313,2600123,Newaygo County,MI,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0
1314,2600125,Oakland County,MI,0,1,4,0,2,5,3,2,6,3,5,7,2,4,7,5,10,5,14
1315,2600127,Oceana County,MI,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,1,3
1316,2600129,Ogemaw County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,2600131,Ontonagon County,MI,0,0,0,0,0,0,0,1,0,0,7,3,5,6,1,2,4,3,3
1318,2600133,Osceola County,MI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1319,2600135,Oscoda County,MI,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1320,2600137,Otsego County,MI,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1321,2600139,Ottawa County,MI,1,0,2,1,1,3,5,1,2,6,3,4,4,3,4,8,11,11,8
1322,2600141,Presque Isle County,MI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,2600143,Roscommon County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,2600145,Saginaw County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
1325,2600147,St. Clair County,MI,1,0,0,0,0,0,1,1,0,0,0,1,1,0,2,2,0,2,1
1326,2600149,St. Joseph County,MI,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,0,2,0,1
1327,2600151,Sanilac County,MI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1328,2600153,Schoolcraft County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1329,2600155,Shiawassee County,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1330,2600157,Tuscola County,MI,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
1331,2600159,Van Buren County,MI,2,0,0,0,0,0,1,0,0,2,3,2,1,1,2,1,3,4,4
1332,2600161,Washtenaw County,MI,2,0,4,3,2,3,3,3,8,5,5,6,4,13,4,6,17,8,9
1333,2600163,Wayne County,MI,0,2,1,0,1,4,0,2,2,4,2,2,6,2,1,3,1,11,5
1334,2600165,Wexford County,MI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,2600999,Michigan,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,27001,Aitkin County,MN,11,13,14,9,20,13,14,20,25,22,33,18,10,21,25,22,23,29,18
1337,27003,Anoka County,MN,58,46,81,55,80,63,65,101,78,116,164,163,124,192,112,128,137,173,94
1338,27005,Becker County,MN,0,1,2,3,18,12,9,11,20,27,35,26,17,27,32,24,38,51,34
1339,27007,Beltrami County,MN,1,4,2,1,17,20,26,15,37,33,79,61,26,33,28,33,40,54,35
1340,27009,Benton County,MN,6,6,3,3,2,4,5,3,5,15,19,12,13,9,11,11,8,12,7
1341,270011,Big Stone County,MN,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0
1342,270013,Blue Earth County,MN,1,1,3,0,6,4,6,4,0,7,3,3,1,7,4,7,1,11,5
1343,270015,Brown County,MN,0,2,3,1,1,2,0,2,3,1,1,0,2,2,1,3,2,4,0
1344,270017,Carlton County,MN,3,5,8,8,24,9,13,34,54,41,56,39,34,38,31,32,47,44,33
1345,270019,Carver County,MN,3,1,5,7,7,5,5,11,9,16,13,14,10,30,9,20,19,16,12
1346,270021,Cass County,MN,10,17,44,12,34,27,35,40,39,63,67,76,58,66,33,73,82,86,53
1347,270023,Chippewa County,MN,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,0,0
1348,270025,Chisago County,MN,14,15,26,15,14,15,14,21,25,27,36,51,27,51,23,31,35,31,25
1349,270027,Clay County,MN,1,0,0,1,3,2,0,3,6,3,14,7,2,12,5,13,7,9,8
1350,270029,Clearwater County,MN,1,1,0,1,5,4,9,2,5,4,11,7,1,5,10,12,16,5,8
1351,270031,Cook County,MN,0,2,0,1,1,0,1,0,0,2,0,1,1,1,3,2,1,1,1
1352,270033,Cottonwood County,MN,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1
1353,270035,Crow Wing County,MN,42,60,149,47,115,75,86,111,86,94,70,147,102,128,75,108,153,150,84
1354,270037,Dakota County,MN,23,19,48,26,57,57,58,75,49,76,98,91,87,154,87,111,103,136,73
1355,270039,Dodge County,MN,0,2,0,0,1,1,1,2,3,2,4,4,1,3,1,0,1,3,1
1356,270041,Douglas County,MN,0,0,1,0,3,3,0,2,2,2,8,6,9,7,8,12,11,11,2
1357,270043,Faribault County,MN,0,1,0,0,0,2,0,0,0,1,1,3,0,2,1,0,1,0,0
1358,270045,Fillmore County,MN,0,2,2,2,6,3,8,5,4,9,8,11,5,11,8,10,12,16,10
1359,270047,Freeborn County,MN,0,0,0,3,0,3,2,1,3,1,2,4,1,1,1,2,3,4,0
1360,270049,Goodhue County,MN,1,2,7,5,1,13,7,10,12,12,8,24,23,34,13,35,30,26,19
1361,270051,Grant County,MN,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0
1362,270053,Hennepin County,MN,68,70,114,66,151,116,127,195,194,195,253,221,155,276,176,205,252,292,187
1363,270055,Houston County,MN,6,13,16,15,32,26,22,17,16,26,15,13,26,24,7,27,25,9,11
1364,270057,Hubbard County,MN,0,1,6,4,19,18,22,16,21,31,50,55,24,29,29,17,47,50,41
1365,270059,Isanti County,MN,8,5,7,5,8,12,5,15,14,25,30,23,15,26,18,28,29,27,14
1366,270061,Itasca County,MN,3,3,3,4,31,22,25,24,57,48,72,45,47,64,42,55,65,52,62
1367,270063,Jackson County,MN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1368,270065,Kanabec County,MN,10,6,11,4,7,9,6,12,8,12,15,9,11,21,13,17,17,13,13
1369,270067,Kandiyohi County,MN,0,2,2,0,2,3,1,5,3,7,3,10,6,10,2,3,16,18,9
1370,270069,Kittson County,MN,0,1,0,0,0,0,0,0,1,1,1,2,1,0,0,0,3,2,0
1371,270071,Koochiching County,MN,0,0,0,0,0,1,0,0,4,0,0,0,0,0,4,5,0,1,4
1372,270073,Lac qui Parle County,MN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1373,270075,Lake County,MN,0,0,4,1,2,2,1,1,4,2,5,3,10,4,6,3,5,10,14
1374,270077,Lake of the Woods County,MN,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1
1375,270079,Le Sueur County,MN,1,2,1,0,2,1,0,4,2,4,2,1,0,6,2,1,5,1,1
1376,270081,Lincoln County,MN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,270083,Lyon County,MN,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2,3,0
1378,270085,McLeod County,MN,0,0,2,3,4,1,0,3,1,5,1,6,4,6,2,1,5,5,6
1379,270087,Mahnomen County,MN,0,0,0,0,2,3,1,1,2,2,4,5,4,2,4,2,0,6,3
1380,270089,Marshall County,MN,0,0,1,0,0,0,0,1,1,0,2,4,3,2,1,1,3,4,6
1381,270091,Martin County,MN,0,0,0,0,0,0,1,0,1,2,4,0,0,5,2,0,1,0,0
1382,270093,Meeker County,MN,0,2,2,1,1,2,1,0,2,2,2,3,4,5,0,1,6,3,5
1383,270095,Mille Lacs County,MN,7,5,13,4,15,11,10,12,14,16,22,22,25,20,11,16,14,15,14
1384,270097,Morrison County,MN,7,8,25,10,15,10,12,19,9,23,18,24,13,23,25,26,28,33,11
1385,270099,Mower County,MN,1,0,0,0,0,4,3,2,4,5,4,4,2,1,2,1,4,7,2
